period_start_date	period_end_date	station_id	station_name	total_usage_count	total_distance_m	total_duration_min
2026-06-27	2026-06-28	03815	3815. 광일빌딩	61	121899.12999999999	1028
2026-06-27	2026-06-28	03903	3903. 현대아파트 앞	61	276319.69999999995	2223
2026-06-27	2026-06-28	04008	4008. 하계 어린이 공원	61	181385.32	1951
2026-06-27	2026-06-28	04406	4406. 장곡초등학교 앞	61	185805.97	1750
2026-06-27	2026-06-28	04653	4653. 불광역 9번 출구 맞은편	61	242596.58	1935
2026-06-27	2026-06-28	04887	4887. 호돌이상가	61	187588.33999999997	1659
2026-06-27	2026-06-28	05152	5152.이스트폴 105동 방면 입구	61	141633.11000000002	1005
2026-06-27	2026-06-28	05753	5753. 호반써밋	61	197324.61	1895
2026-06-27	2026-06-28	00335	335. 종로3가역 15번출구 뒤	60	134453.77	1284
2026-06-27	2026-06-28	00869	869.노들섬 동측 앞	60	274389.7	2292
2026-06-27	2026-06-28	00930	930. 구 서부경찰서 건너편	60	234170.23000000004	1959
2026-06-27	2026-06-28	01070	1070.(시립)고덕평생학습관	60	91958.35999999999	1296
2026-06-27	2026-06-28	01109	1109. 공항시장역 4번출구	60	83264.63	931
2026-06-27	2026-06-28	01171	1171. 염창동 새마을금고 건너편	60	89685.82999999999	1020
2026-06-27	2026-06-28	01429	1429. 장안중학교	60	156059.44	1231
2026-06-27	2026-06-28	01553	1553.서울북부고용노동지청	60	143531.02	1756
2026-06-27	2026-06-28	01565	1565.수유사거리	60	196777.18999999997	1762
2026-06-27	2026-06-28	01690	1690. 도봉운전면허시험장 버스정류장 옆	60	169864.28000000003	1694
2026-06-27	2026-06-28	01734	1734. 쌍문현대1차아파트 108동 앞	60	181157.30000000002	1159
2026-06-27	2026-06-28	01830	1830. 빅마켓 금천점 앞	60	121591.16999999997	1271
2026-06-27	2026-06-28	01924	1924. 삼부르네상스파크빌	60	116303.09	963
2026-06-27	2026-06-28	01941	1941. 오류동역 2번출구	60	157530.75	1044
2026-06-27	2026-06-28	02170	2170. 조원동 강남힐병원	60	237070.50999999995	1842
2026-06-27	2026-06-28	02195	2195.은천교회	60	112884.65	1011
2026-06-27	2026-06-28	02307	2307. 압구정 한양 3차 아파트	60	331462.3399999999	2286
2026-06-27	2026-06-28	02359	2359. 국립국악중,고교 정문 맞은편	60	182102.14	1813
2026-06-27	2026-06-28	02915	2915.서울과학기술대학교(어학교육원)	60	89415.66	947
2026-06-27	2026-06-28	03212	3212.신풍역 6번출구	60	128018.73	1371
2026-06-27	2026-06-28	03220	3220.래미안에스티움 앞 (신풍로)	60	109179.33	1571
2026-06-27	2026-06-28	03516	3516. 구의아리수정수센터앞	60	145328.95999999996	1470
2026-06-27	2026-06-28	04563	4563. 여의도 은하아파트	60	171456.31	2104
2026-06-27	2026-06-28	04671	4671. 청구성심병원 앞	60	134290.99999999997	1211
2026-06-27	2026-06-28	04835	4835. 망우동 본죽 앞	60	151341.90000000002	1411
2026-06-27	2026-06-28	05759	5759. 풍납근린공원	60	123839.17	1045
2026-06-27	2026-06-28	00150	150. 서강대역 2번출구 앞	59	162944.00000000003	1388
2026-06-27	2026-06-28	00204	204. 국회의사당역 5번출구 옆	59	118910.84000000001	1249
2026-06-27	2026-06-28	00282	282. 신한은행 대림동지점	59	153236.33000000002	1865
2026-06-27	2026-06-28	00380	380. CJ제일제당 앞	59	141449.59	1340
2026-06-27	2026-06-28	00403	403. 부엉이공원 앞	59	95854.41999999998	1017
2026-06-27	2026-06-28	00637	637. KAIST 경영대학 앞	59	191298.58000000002	1455
2026-06-27	2026-06-28	00639	639. 서울시립대 후문	59	96928.24000000002	872
2026-06-27	2026-06-28	00640	640. 동대문경찰서 교차로	59	216831.08000000002	1893
2026-06-27	2026-06-28	00666	666.이문대성유니드아파트 앞	59	373757.9399999999	2906
2026-06-27	2026-06-28	00759	759. 보아스아파트 앞	59	133958.35999999996	1118
2026-06-27	2026-06-28	00767	767.신정숲속마을아파트	59	75039.70999999999	526
2026-06-27	2026-06-28	01514	1514. 강북구청 사거리 버스정류소 앞	59	116156.00000000001	1295
2026-06-27	2026-06-28	01557	1557.신창교	59	224738.39999999997	1734
2026-06-27	2026-06-28	01805	1805. 서울디지털운동장 앞	59	174846.93	1438
2026-06-27	2026-06-28	01834	1834. 월드메르디앙 벤처센터 2차	59	467260.1399999999	2946
2026-06-27	2026-06-28	01916	1916. 구로중학교앞	59	180690.59999999998	1582
2026-06-27	2026-06-28	02056	2056. 동작구민 체육센터	59	104184.27	1322
2026-06-27	2026-06-28	03207	3207.양남사거리1	59	94627.37	1121
2026-06-27	2026-06-28	03558	3558.마장동 금호어울림APT앞	59	128929.86999999997	1154
2026-06-27	2026-06-28	03699	3699. 상일파출소 옆	59	154053.4	1361
2026-06-27	2026-06-28	03797	3797. 마곡수명산파크7단지 710동 앞	59	137870.13	1334
2026-06-27	2026-06-28	03816	3816. 관악 GSfresh	59	87079.8	814
2026-06-27	2026-06-28	04216	4216. 망원정 앞	59	220359.34999999995	2222
2026-06-27	2026-06-28	04224	4224. 서부운전면허시험장	59	204301.11000000002	1970
2026-06-27	2026-06-28	04253	4253. 홍은도담도서관	59	178393.84000000003	1116
2026-06-27	2026-06-28	04303	4303. 매헌역 2번출구앞광역버스 정류장앞(22-297)	59	184453.08	1656
2026-06-27	2026-06-28	04618	4618. 풍전아파트 건너편	59	267160.39999999997	1771
2026-06-27	2026-06-28	05066	5066. 아망떼마곡전시장	59	80633.68999999999	795
2026-06-27	2026-06-28	05322	5322.노원성당 앞	59	142018.83999999994	1381
2026-06-27	2026-06-28	05330	5330. 구립수락노인종합복지관	59	113430.17	879
2026-06-27	2026-06-28	05786	5786.문정로데오거리입구	59	124777.59999999999	1005
2026-06-27	2026-06-28	05897	5897.여의도공작아파트	59	305625.8599999999	2305
2026-06-27	2026-06-28	00215	215. 여의도고교 앞	58	296797.7200000001	2495
2026-06-27	2026-06-28	00239	239. 유스호스텔 앞	58	119924.35999999999	1234
2026-06-27	2026-06-28	00270	270. 증권거래소후문교차로	58	133422.89	1473
2026-06-27	2026-06-28	00334	334. 종로3가역 2번출구 뒤	58	113041.13999999998	1123
2026-06-27	2026-06-28	00339	339. 종로4가 사거리	58	111433.11	1006
2026-06-27	2026-06-28	00346	346. 맥스타일 앞	58	186232.6	1446
2026-06-27	2026-06-28	00672	672.대광고등학교	58	142395.09000000003	1219
2026-06-27	2026-06-28	00706	706. 신정네거리역	58	153485.25	1215
2026-06-27	2026-06-28	00820	820. 청파동입구 교차로	58	179767.66	1415
2026-06-27	2026-06-28	00846	846. 용산중학교	58	114776.7	870
2026-06-27	2026-06-28	00917	917. 녹번역 3번출구	58	78541.89	709
2026-06-27	2026-06-28	01145	1145. 곰달래 문화복지센터 B	58	160980.69999999998	1380
2026-06-27	2026-06-28	01186	1186. 송정중학교	58	91841.75999999998	1071
2026-06-27	2026-06-28	01343	1343. 한성대7번출구 앞	58	143347.42999999996	1319
2026-06-27	2026-06-28	01420	1420. 신내어울공원 앞	58	249208.47999999998	1579
2026-06-27	2026-06-28	01568	1568.4.19민주묘지 입구사거리	58	167338.52	1260
2026-06-27	2026-06-28	01928	1928. 고척스카이돔구장 광장	58	201148.01	1339
2026-06-27	2026-06-28	02710	2710.라이품 공영주차장 앞	58	145556.40000000002	1006
2026-06-27	2026-06-28	03873	3873. 동서울우편집중국 앞	58	155714.23000000004	1450
2026-06-27	2026-06-28	04039	4039. 서울시 북부여성발전센터	58	157126.75999999998	1030
2026-06-27	2026-06-28	04558	4558. 대영중고 후문	58	117023.95999999998	1076
2026-06-27	2026-06-28	04825	4825. 신내동 벽산아파트 후문 앞	58	91509.66	785
2026-06-27	2026-06-28	05782	5782. 오금현대 아파트 상가입구 앞	58	153230.38999999998	1775
2026-06-27	2026-06-28	06180	6180.양천향교역 3번출구	58	76930.89999999998	771
2026-06-27	2026-06-28	00307	307. 서울역사박물관 앞	57	148642.99999999997	1358
2026-06-27	2026-06-28	00320	320. 을지로입구역 4번출구 앞	57	163117.12000000002	1691
2026-06-27	2026-06-28	00379	379. 서울역9번출구	57	206452.5	1837
2026-06-27	2026-06-28	00389	389. 을지로4가역 1번출구	57	100711.77999999998	1014
2026-06-27	2026-06-28	00590	590. 건국대학교 (입학정보관)	57	122560.38	1217
2026-06-27	2026-06-28	00748	748. 목동운동장	57	104016.84	1460
2026-06-27	2026-06-28	00982	982. 녹번초등학교(서오릉로)	57	108460.22	1034
2026-06-27	2026-06-28	01023	1023. 한국종합기술사옥 앞	57	131606.39999999997	1353
2026-06-27	2026-06-28	01051	1051. 강일중,선사고 버스정류장(신암중학교 방면)	57	180340.06	1641
2026-06-27	2026-06-28	01198	1198. LG 사이언스파크	57	86497.42	666
2026-06-27	2026-06-28	01322	1322. 래미안라센트아파트 103동 앞	57	98440.51999999999	1222
2026-06-27	2026-06-28	01346	1346. 길음8골어린이공원 옆	57	139552.61	998
2026-06-27	2026-06-28	01368	1368. 성신여대입구 교차로	57	154589.44999999998	1338
2026-06-27	2026-06-28	01403	1403. 중화빌딩 앞 (동부시장)	57	151935.43999999997	1052
2026-06-27	2026-06-28	01468	1468.먹골역 7번 출구	57	170214.00000000006	1326
2026-06-27	2026-06-28	01696	1696.수락리버시티4단지	57	175601.87000000005	1314
2026-06-27	2026-06-28	01772	1772.시립도봉노인복지관 버스정류소	57	133759.43000000002	1059
2026-06-27	2026-06-28	02084	2084.e편한세상 상도노빌리티 앞	57	159838.44999999995	1334
2026-06-27	2026-06-28	02112	2112. 서울대입구역 마에스트로	57	140558.44	1321
2026-06-27	2026-06-28	02644	2644. 성내5교	57	157674.28999999998	1486
2026-06-27	2026-06-28	02706	2706.강서공업고등학교 앞	57	138253.63999999996	892
2026-06-27	2026-06-28	03510	3510. 중곡SK아파트앞	57	165648.67999999996	1637
2026-06-27	2026-06-28	03880	3880. 홍련봉 공원	57	141005.25	1012
2026-06-27	2026-06-28	04274	4274. 신촌 파랑고래 입구	57	170800.63999999998	1780
2026-06-27	2026-06-28	04803	4803. 상봉2동 주민센터 앞	57	93662	960
2026-06-27	2026-06-28	04846	4846. 상봉동양엔파트 앞	57	117565.24	1021
2026-06-27	2026-06-28	04857	4857. 올림픽공원 장미광장	57	119106.34000000001	1247
2026-06-27	2026-06-28	05342	5342. 상계공원 입구	57	115384.4	895
2026-06-27	2026-06-28	05602	5602.래미안신반포리오센트 후문	57	284911.06000000006	2380
2026-06-27	2026-06-28	00344	344. 성균관대 E하우스 앞	56	100969.67	807
2026-06-27	2026-06-28	00807	807. 서울역 12번 출구 앞	56	181633.73	1643
2026-06-27	2026-06-28	00941	941. 은평뉴타운 도서관	56	155429.62999999998	1103
2026-06-27	2026-06-28	01532	1532. 번3동 주민센터 교차로	56	218837.50999999995	1698
2026-06-27	2026-06-28	02524	2524.반포쇼핑타운 8동 앞	56	136668.09999999998	1425
2026-06-27	2026-06-28	02912	2912.대진고등학교	56	103695.72	929
2026-06-27	2026-06-28	03104	3104. e편한세상 신촌4단지 앞	56	114279.86999999998	780
2026-06-27	2026-06-28	03547	3547.상왕십리역 6번 출입구	56	133587.33999999997	1146
2026-06-27	2026-06-28	04133	4133.래미안허브리츠아파트 앞	56	188767.36000000004	1870
2026-06-27	2026-06-28	04246	4246. 상수역새마을금고	56	242016.14999999997	1745
2026-06-27	2026-06-28	04316	4316. 고속터미널역 3번출구	56	140704.04	1354
2026-06-27	2026-06-28	04499	4499. 세양청마루 101동 앞	56	145393.96	1429
2026-06-27	2026-06-28	04659	4659. 신진과학기술고등학교 버스정류장(응암시장 방면)	56	127627.28999999998	842
2026-06-27	2026-06-28	04793	4793. 동대문역사문화공원역 5번출구	56	106285.84	1370
2026-06-27	2026-06-28	00328	328. 탑골공원 앞	55	109982.2	953
2026-06-27	2026-06-28	00617	617. 청솔우성아파트 앞	55	170720.08	1309
2026-06-27	2026-06-28	00714	714. 한국SGI 양천문화회관 앞	55	152061.62000000002	1233
2026-06-27	2026-06-28	00733	733. 신정이펜하우스314동	55	84820.59	844
2026-06-27	2026-06-28	00954	954. 은평뉴타운구파발9단지	55	113796.00000000003	1279
2026-06-27	2026-06-28	01228	1228. 마천사거리 	55	296503.66000000003	2008
2026-06-27	2026-06-28	01290	1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑	55	197705.84000000003	1479
2026-06-27	2026-06-28	01464	1464.중화역 4번출구	55	91623.42	865
2026-06-27	2026-06-28	01560	1560. 도봉세무서 앞	55	199195.80999999997	1264
2026-06-27	2026-06-28	01654	1654. 당고개입구 오거리	55	128074.83000000002	1087
2026-06-27	2026-06-28	01702	1702. 녹천역 1번출구 앞	55	136036.36	1124
2026-06-27	2026-06-28	01751	1751. 창원초등학교 교차로	55	136640.88999999998	909
2026-06-27	2026-06-28	02820	2820.신세기아파트 앞	55	147018.69999999998	1115
2026-06-27	2026-06-28	03311	3311.서울대입구역 4번 출구	55	85091.53000000001	1058
2026-06-27	2026-06-28	03935	3935. 고대구로병원 앞	55	84677.78000000001	976
2026-06-27	2026-06-28	04226	4226. 마포프레스티지자이 1	55	164862.05000000002	1412
2026-06-27	2026-06-28	04345	4345. 반포역 4번출구	55	158530.47000000003	1493
2026-06-27	2026-06-28	04401	4401.뚝섬유수지 공영주차장	55	266309.8	1841
2026-06-27	2026-06-28	04463	4463. 방이역 2번 출구	55	107119.29999999999	930
2026-06-27	2026-06-28	04616	4616. 신용산지하차도 앞	55	100790.01000000002	931
2026-06-27	2026-06-28	04895	4895. 송파레이크힐 상가	55	108020.56	842
2026-06-27	2026-06-28	04958	4958. 고덕래미안힐스테이트 아파트 211동	55	93895.81999999999	711
2026-06-27	2026-06-28	06178	6178. 마스터밸류에이스 지식산업센터	55	144065.68	1102
2026-06-27	2026-06-28	00121	121. 마포소방서 앞	54	186434.59000000003	1280
2026-06-27	2026-06-28	00434	434. 신당 래미안 버스정류장	54	121888.68999999999	917
2026-06-27	2026-06-28	01089	1089.고덕 래미안힐스테이트(201동)	54	96243.14999999997	808
2026-06-27	2026-06-28	01296	1296. 석촌호수교차로 (송파나루근린공원 앞)	54	139970.67999999996	1213
2026-06-27	2026-06-28	01300	1300. 오륜사거리	54	149356.03999999998	1314
2026-06-27	2026-06-28	01396	1396.래미안장위퍼스트하이(513동)	54	267252.86999999994	1872
2026-06-27	2026-06-28	02164	2164. 관악우체국	54	136659.93	1104
2026-06-27	2026-06-28	02237	2237.서울남부터미널 대합실 입구	54	146285.16999999995	1294
2026-06-27	2026-06-28	02266	2266. 서초역 3번출구	54	109815.73000000001	1113
2026-06-27	2026-06-28	02325	2325. 대치삼성아파트 앞 교차로	54	221656.75999999995	1473
2026-06-27	2026-06-28	02362	2362. 신사동 가로수길 입구	54	180269.10000000003	2003
2026-06-27	2026-06-28	02517	2517. 서초그랑자이 앞	54	116261.50000000001	1149
2026-06-27	2026-06-28	03753	3753. 공항중학교 버스정류장	54	76253.76000000002	875
2026-06-27	2026-06-28	03775	3775. 가양오토갤러리	54	77355.52999999998	843
2026-06-27	2026-06-28	03963	3963. 에이스 하드웨어(시흥대로 396) 앞	54	104090.26000000001	997
2026-06-27	2026-06-28	04238	4238. 상암한샘빌딩앞	54	136028.98	1017
2026-06-27	2026-06-28	04530	4530. 방아다리어린이공원	54	139596.04	1188
2026-06-27	2026-06-28	04615	4615. 크라운호텔앞 버스정류소	54	314659.38999999996	2200
2026-06-27	2026-06-28	04640	4640. 원효로2가 교차로	54	146878.95	1379
2026-06-27	2026-06-28	04663	4663. 불광역3,6호선 버스정류장(동명여고 방면)	54	178257.79	1395
2026-06-27	2026-06-28	04923	4923.수협대치동지점	54	153039.89000000004	1432
2026-06-27	2026-06-28	05313	5313. 중계주공2단지 앞	54	100576.93999999999	773
2026-06-27	2026-06-28	05756	5756. 극동아파트	54	127317.73	1066
2026-06-27	2026-06-28	06063	6063.NH농협은행(신당역6번출구)	54	144410.56000000003	1308
2026-06-27	2026-06-28	00122	122. 신성기사식당 앞	53	138396.30999999997	1527
2026-06-27	2026-06-28	00348	348. 독립문역 사거리	53	142789.94	1295
2026-06-27	2026-06-28	00370	370. 시청역(2호선) 9번출구 뒤	53	111707.03	939
2026-06-27	2026-06-28	00740	740. 으뜸공원	53	102856.4	938
2026-06-27	2026-06-28	01326	1326. 상월곡역 1번출구	53	121981.07	1319
2026-06-27	2026-06-28	01340	1340. 광운초등학교 앞	53	91212.40999999999	1171
2026-06-27	2026-06-28	01430	1430. 중랑구청	53	177495.23000000004	1289
2026-06-27	2026-06-28	01454	1454. 한국전력공사(동대문 중랑지사)	53	110986.93999999999	1157
2026-06-27	2026-06-28	01516	1516. 우이동길마을마당	53	109950.58999999998	996
2026-06-27	2026-06-28	01665	1665. 양지근린공원앞	53	104264.34000000001	1111
2026-06-27	2026-06-28	01727	1727. 서울도봉초등학교인근	53	198895.66000000003	1376
2026-06-27	2026-06-28	01758	1758.솔밭공원역 1번출구 주변	53	198734.72	1240
2026-06-27	2026-06-28	02038	2038. 동작역 7번출구	53	301237.88	2193
2026-06-27	2026-06-28	02069	2069. 숭실대 입구역3번 출구 앞	53	206476	1693
2026-06-27	2026-06-28	02095	2095.경문고등학교 앞	53	219872.12	1858
2026-06-27	2026-06-28	02206	2206. 언남초등학교 앞	53	114590.64	1074
2026-06-27	2026-06-28	02243	2243.서울가정법원	53	158140.3	1473
2026-06-27	2026-06-28	02273	2273. 일동제약 사거리	53	240158.27999999997	1886
2026-06-27	2026-06-28	02315	2315. 봉은사역 5번출구 옆	53	249245.56	1867
2026-06-27	2026-06-28	02427	2427.개포고등학교 정문앞	53	227853.50999999998	1654
2026-06-27	2026-06-28	02501	2501. 서초 포레스타5단지	53	199711.15000000002	1314
2026-06-27	2026-06-28	02727	2727.서울식물원 잔디마당 앞	53	89553.21999999999	615
2026-06-27	2026-06-28	03411	3411.종묘	53	182805.31	1374
2026-06-27	2026-06-28	03912	3912. 삼호아파트 앞	53	122359.06999999998	1141
2026-06-27	2026-06-28	04427	4427. 동일하이빌뉴시티	53	148152.37	1336
2026-06-27	2026-06-28	04462	4462. 가락중학교 앞	53	177809.87000000002	1491
2026-06-27	2026-06-28	04826	4826. 홈플러스 면목점	53	196774.11000000004	1429
2026-06-27	2026-06-28	04914	4914. 도심공항타워 앞	53	197524.13	1707
2026-06-27	2026-06-28	05072	5072. 김포공항입구 교통섬	53	140445.81000000003	1116
2026-06-27	2026-06-28	05506	5506. 월드컵참누리아파트	53	153426.85	1463
2026-06-27	2026-06-28	05775	5775. 가락시장역 5번출구	53	164032.60999999996	1228
2026-06-27	2026-06-28	00418	418. 월드컵경기장역 3번출구 옆	52	181034.40999999997	1323
2026-06-27	2026-06-28	01402	1402. 금란주차장 앞	52	88682.51000000001	781
2026-06-27	2026-06-28	01641	1641. 한내근린공원 남측	52	151221.38	1373
2026-06-27	2026-06-28	02349	2349. 역삼빌딩 앞(하나은행 옆)	52	114181.80000000002	1167
2026-06-27	2026-06-28	02369	2369. KT선릉타워	52	150729.47	1253
2026-06-27	2026-06-28	02415	2415.한티역 롯데백화점 앞	52	160007.27999999997	1413
2026-06-27	2026-06-28	02421	2421. 신논현역 4번출구	52	165475.5	1514
2026-06-27	2026-06-28	02503	2503. 반포1동 서초빌딩 앞	52	186021.79000000007	1705
2026-06-27	2026-06-28	02819	2819.하늘숲초등학교 앞	52	112629.98	780
2026-06-27	2026-06-28	03122	3122.북가좌삼거리2	52	98620.11	812
2026-06-27	2026-06-28	03221	3221.서울특별시 남부교육지원청	52	96056.73000000003	1030
2026-06-27	2026-06-28	04002	4002. 상계주공 14단지 상가 앞	52	111301.84000000003	1163
2026-06-27	2026-06-28	04367	4367. kt 행당빌딩 앞	52	110110.31000000001	880
2026-06-27	2026-06-28	04474	4474. 가락현대 1차 11동 앞	52	104884.68000000002	888
2026-06-27	2026-06-28	04634	4634. 이태원역 3번 출구	52	196822.19000000006	1848
2026-06-27	2026-06-28	05758	5758. 올림픽선수기자촌아파트 123동 근처	52	96975.92000000003	827
2026-06-27	2026-06-28	06060	6060. 신한은행 본점	52	111040.42	819
2026-06-27	2026-06-28	00233	233. 양평1동 YP센터 앞	51	148327.19	1299
2026-06-27	2026-06-28	00250	250. 대림아파트 사거리	51	197272.21	1532
2026-06-27	2026-06-28	00412	412. DMC산학협력연구센터 앞	51	139404.90000000002	1223
2026-06-27	2026-06-28	00578	578. 성동세무서 부근	51	88606.47999999998	677
2026-06-27	2026-06-28	00621	621. 전농초등학교 건너편	51	122994.42999999998	1161
2026-06-27	2026-06-28	00654	654. 전농동 텃골공원	51	131287.00999999998	1244
2026-06-27	2026-06-28	01063	1063.강동롯데캐슬퍼스트 아파트(관리동)	51	112081.78	1467
2026-06-27	2026-06-28	01375	1375. 생명의 전화 종합복지관 앞 교차로	51	146332.98	1275
2026-06-27	2026-06-28	01754	1754. 창동시장입구 사거리	51	124813.93000000002	1036
2026-06-27	2026-06-28	02034	2034. 사당역 7번출구쪽	51	119009.74999999999	1200
2026-06-27	2026-06-28	02227	2227.방배열린문화센터 앞	51	112355.54000000002	1612
2026-06-27	2026-06-28	02301	2301. 현대고등학교 건너편	51	288801.91000000003	1983
2026-06-27	2026-06-28	02327	2327. 뱅뱅사거리 랜드마크타워 앞	51	151207.13	1196
2026-06-27	2026-06-28	02631	2631.배명고등학교	51	129299.61000000004	1288
2026-06-27	2026-06-28	03110	3110.홍은 현대아이파크 아파트 202동 앞	51	270499.26999999996	2595
2026-06-27	2026-06-28	03130	3130.가재울사거리	51	160899.6	1595
2026-06-27	2026-06-28	03521	3521. 현대홈타운 뒷길	51	156235.12999999998	1589
2026-06-27	2026-06-28	03807	3807. 관악우체국 교차로	51	83349.85	951
2026-06-27	2026-06-28	04212	4212. 한화오벨리스크 앞	51	70885.67000000001	528
2026-06-27	2026-06-28	04313	4313. 반포종합운동장	51	270385.65	2436
2026-06-27	2026-06-28	04341	4341. 영동1교 북단	51	183458.39	1721
2026-06-27	2026-06-28	04576	4576.보라매sk뷰 108동 앞	51	124920.58999999997	1307
2026-06-27	2026-06-28	04678	4678. 백련산로 녹번센트레빌 	51	127190.41000000003	926
2026-06-27	2026-06-28	05059	5059. 화곡2동주민센터	51	121605.35999999999	1069
2026-06-27	2026-06-28	05335	5335. 하계역 1번 출구	51	108936.62999999999	1069
2026-06-27	2026-06-28	00345	345. 서울보증보험본사 앞	50	158886.39	1449
2026-06-27	2026-06-28	00513	513. 뚝섬역 5번 출구 정류소 옆	50	131765.75000000003	1517
2026-06-27	2026-06-28	00953	953. 서울연신초등학교	50	180273.52	1504
2026-06-27	2026-06-28	01405	1405. 망우역 1번출구	50	81267.89000000001	735
2026-06-27	2026-06-28	01473	1473.중랑역 1번 출구(중화문화복지센터)	50	134349.92999999996	1210
2026-06-27	2026-06-28	01518	1518. 수유2동은행빌딩 앞	50	99120.34000000001	858
2026-06-27	2026-06-28	01616	1616. 하계2동 공항버스정류장 옆	50	112400.39999999998	1282
2026-06-27	2026-06-28	02036	2036. 정금마을 마을버스정류장	50	123509.07999999999	1628
2026-06-27	2026-06-28	02535	2535.신반포역 3번출구 뒤	50	171694.08000000002	2704
2026-06-27	2026-06-28	02652	2652.송파 레미니스1단지 102동 앞	50	146085.25000000003	1188
2026-06-27	2026-06-28	03432	3432.종로2가 사거리	50	169257.57	1472
2026-06-27	2026-06-28	03508	3508. 화양사거리	50	89557.65999999996	903
2026-06-27	2026-06-28	03638	3638. 신청담나들목	50	271489.48000000004	1791
2026-06-27	2026-06-28	03987	3987. LG전자가산A와 가산테라타워 사이	50	90462.84999999999	644
2026-06-27	2026-06-28	04073	4073.방아골종합사회복지관	50	119795.88999999996	1308
2026-06-27	2026-06-28	04097	4097.숭미파출소 사거리	50	126088.88999999997	972
2026-06-27	2026-06-28	04175	4175. 대방역2번출구	50	115041.14999999998	1275
2026-06-27	2026-06-28	00128	128. 신촌역(2호선) 1번출구 옆	49	109904.40000000001	1052
2026-06-27	2026-06-28	00188	188. 홍은동 정원여중 입구	49	190307.59	1086
2026-06-27	2026-06-28	00411	411. DMC홍보관	49	114053.95	972
2026-06-27	2026-06-28	00430	430. 장충동먹자골목 앞	49	149295.17	1457
2026-06-27	2026-06-28	00709	709. 신정3동 현장민원실 앞	49	111132.53	1343
2026-06-27	2026-06-28	00810	810. 이태원지하보도	49	213750.72999999998	1630
2026-06-27	2026-06-28	00839	839. 보광동 삼성리버빌아파트 앞	49	273560.46	1892
2026-06-27	2026-06-28	00903	903. 은평뉴타운 아이파크	49	76907.98999999999	776
2026-06-27	2026-06-28	00925	925. 불광역 2번출구	49	114886.35999999997	925
2026-06-27	2026-06-28	02271	2271. 내방역 8번출구 앞	49	160098.43999999997	1894
2026-06-27	2026-06-28	02297	2297. 남부터미널역 1번출구	49	117304.03000000001	1106
2026-06-27	2026-06-28	02376	2376. 수서역 7번출구 앞	49	129720.72999999997	967
2026-06-27	2026-06-28	03707	3707. 드래곤타워 앞	49	161013.23	1267
2026-06-27	2026-06-28	03918	3918. 이좋은집오피스텔 앞	49	159488.46999999997	1204
2026-06-27	2026-06-28	04104	4104. 외대앞역 교차로	49	200596.96999999997	1523
2026-06-27	2026-06-28	04370	4370. 성동교 사거리	49	213031.63999999996	1548
2026-06-27	2026-06-28	04855	4855. 거여5단지 503동 앞	49	136683.66999999998	1155
2026-06-27	2026-06-28	04935	4935. 도곡삼성래미안	49	77921.53	1145
2026-06-27	2026-06-28	04951	4951. 강동농협 버스정류소 앞(광채빌라)	49	106079.70000000001	844
2026-06-27	2026-06-28	05321	5321.불암아파트 앞	49	118405.72000000002	1710
2026-06-27	2026-06-28	05777	5777. 호반써밋12단지	49	114893.35	1162
2026-06-27	2026-06-28	00341	341. 혜화역 3번출구 뒤	48	85258.05000000002	955
2026-06-27	2026-06-28	00461	461. 서울경찰청	48	125376.07000000002	1211
2026-06-27	2026-06-28	01229	1229. 송파체육문화회관 앞	48	87479.29000000001	1115
2026-06-27	2026-06-28	01230	1230. 송파중학교 정문	48	113566.03999999998	1054
2026-06-27	2026-06-28	01732	1732. 방학역사거리	48	114213.44999999998	1379
2026-06-27	2026-06-28	01930	1930. 개봉지구대 개봉치안센터	48	75960.3	1126
2026-06-27	2026-06-28	02231	2231. 삼성타운(삼성생명) A동 맞은편	48	133268.64999999997	1479
2026-06-27	2026-06-28	02390	2390. 구룡마을 입구 (래미안블레스티지 아파트)	48	162837.97	1509
2026-06-27	2026-06-28	02505	2505. 우성아파트사거리 (기업은행앞)	48	186290.15000000002	1584
2026-06-27	2026-06-28	03006	3006. 상암월드컵파크5단지(상암중학교)	48	90195.09000000001	966
2026-06-27	2026-06-28	03525	3525. 금호스포츠센터앞	48	280623.82999999996	2118
2026-06-27	2026-06-28	03640	3640. 일원1동주민센터앞 사거리	48	119372.05	907
2026-06-27	2026-06-28	03663	3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트)	48	65703.15999999999	580
2026-06-27	2026-06-28	03770	3770. 남부순환로 205	48	96597.54999999999	715
2026-06-27	2026-06-28	04128	4128.  종암초등학교 뒤(새울센스빌)	48	89853.23000000001	797
2026-06-27	2026-06-28	04206	4206. 광흥창역5번출구	48	195577.05	1328
2026-06-27	2026-06-28	04320	4320. 비석공원	48	158000.46000000002	1463
2026-06-27	2026-06-28	04383	4383. 푸조비즈타워 앞	48	82728.51000000001	718
2026-06-27	2026-06-28	04411	4411. 동산어린이공원 앞	48	95724.95999999998	664
2026-06-27	2026-06-28	04414	4414. 안암역 3번 출구	48	149022.47999999998	1149
2026-06-27	2026-06-28	04705	4705. 웰니스센터(민방위교육장 앞)	48	101562.45	1349
2026-06-27	2026-06-28	04886	4886. 배명고등학교 건너편	48	98624.85999999996	942
